"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.50117","Silver Denarius of Septimius Severus, Rome, 210–211. 1944.100.50117","1944.100.50117","http://numismatics.org/ocre/id/ric.4.ss.335","210","211","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 335","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.61||RIC IV Septimius Severus 335","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS PIVS AVG BRIT","Head laureate, right","VICTORIAE BRIT","Victory seated, left on oval shield, holding shield on knee and palm","","","6","18.7","3.44","https://numismatics.org/collectionimages/19001949/1944/1944.100.50117.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50117.rev.width175.jpg","2024-05-13T04:21:26Z"
"http://numismatics.org/collection/1944.100.50118","Silver Denarius of Septimius Severus, Rome, 210–211. 1944.100.50118","1944.100.50118","http://numismatics.org/ocre/id/ric.4.ss.335","210","211","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 335","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.61||RIC IV Septimius Severus 335","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS PIVS AVG BRIT","Head laureate, right","VICTORIAE BRIT","Victory seated, left on oval shield, holding shield on knee and palm","","","6","18.8","3.05","https://numismatics.org/collectionimages/19001949/1944/1944.100.50118.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50118.rev.width175.jpg","2024-05-13T04:21:27Z"
"http://numismatics.org/collection/1944.100.50119","Silver Denarius of Septimius Severus, Rome, 211. 1944.100.50119","1944.100.50119","http://numismatics.org/ocre/id/ric.4.ss.244","211","211","Septimius Severus","","","Roman Empire","Severan Dynasty","Neptune","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 244","","","","BMC.112||RIC IV Septimius Severus 244","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","SEVERVS PIVS AVG BRIT","Head laureate, right","P M TR P XIX COS III P P","Neptune standing, front, foot set on rock, holding trident","","","2","18.7","3.06","https://numismatics.org/collectionimages/19001949/1944/1944.100.50119.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50119.rev.width175.jpg","2024-05-13T04:21:29Z"
"http://numismatics.org/collection/1944.100.50120","Silver Denarius of Septimius Severus, Rome, 193. 1944.100.50120","1944.100.50120","http://numismatics.org/ocre/id/ric.4.ss.18_denarius","193","193","Septimius Severus","","","Roman Empire","Severan Dynasty","Liberalitas","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 18 (denarius)","","","","BMC.2||RIC IV Septimius Severus 18 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP CAE L SEP SEV PERT AVG","Head of Septimius Severus, laureate, right","[LI]BERAL AVG COS","Liberalitas, standing front, holding abacus in right and cornucopiae in left","","","6","16.5","2.65","https://numismatics.org/collectionimages/19001949/1944/1944.100.50120.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50120.rev.width175.jpg","2024-05-13T04:21:30Z"
"http://numismatics.org/collection/1944.100.50121","Silver Denarius of Septimius Severus, Rome, 193. 1944.100.50121","1944.100.50121","http://numismatics.org/ocre/id/ric.4.ss.14_denarius","193","193","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 14 (denarius)","","","","BMC.19||RIC IV Septimius Severus 14 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP CAE L SEP SEV PERT AVG","Head of Septimius Severus, laureate, right","LEG XIIII GEMMV TR P COS","Legionary eagle on low perch between two standards","","","12","17.6","2.96","https://numismatics.org/collectionimages/19001949/1944/1944.100.50121.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50121.rev.width175.jpg","2024-05-13T04:21:31Z"
"http://numismatics.org/collection/1944.100.50122","Silver Denarius of Septimius Severus, Rome, 193. 1944.100.50122","1944.100.50122","http://numismatics.org/ocre/id/ric.4.ss.22_denarius","193","193","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 22 (denarius)","","","","BMC.30||RIC IV Septimius Severus 22 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP CAE L SEP [SE]V PERT AVG","Head of Septimius Severus, laureate, right","VICT AVG TR P COS","Victory, advancing left, holding wreath in right and palm in left","","","12","17.4","2.25","https://numismatics.org/collectionimages/19001949/1944/1944.100.50122.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50122.rev.width175.jpg","2024-05-13T04:21:32Z"
"http://numismatics.org/collection/1944.100.50123","Silver Denarius of Septimius Severus, Rome, 193. 1944.100.50123","1944.100.50123","http://numismatics.org/ocre/id/ric.4.ss.24_denarius","193","193","Septimius Severus","","","Roman Empire","Severan Dynasty","Virtus","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 24 (denarius)","","","","BMC.33||RIC IV Septimius Severus 24 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP CAE L SEP SEV PERT AVG","Head of Septimius Severus, laureate, right","VIRT AVG TR P COS","Virtus, standing left, holding Victory in right and spear in left","","","6","17.0","2.69","https://numismatics.org/collectionimages/19001949/1944/1944.100.50123.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50123.rev.width175.jpg","2024-05-13T04:21:33Z"
"http://numismatics.org/collection/1944.100.50124","Silver Denarius of Septimius Severus, Rome, 194. 1944.100.50124","1944.100.50124","http://numismatics.org/ocre/id/ric.4.ss.27A","194","194","Septimius Severus","","","Roman Empire","Severan Dynasty","Bacchus||Liber","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 27A","","","","BMC.60||RIC IV Septimius Severus 27A","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP II","Head of Septimius Severus, laureate, right","LIBERO PATRI","Bacchus (Liber), standing left, holding oenochoe in right and thyrsus in left, panther to left","","","7","17.9","2.99","https://numismatics.org/collectionimages/19001949/1944/1944.100.50124.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50124.rev.width175.jpg","2024-05-13T04:21:35Z"
"http://numismatics.org/collection/1944.100.50125","Silver Denarius of Septimius Severus, Rome, 194. 1944.100.50125","1944.100.50125","http://numismatics.org/ocre/id/ric.4.ss.32","194","194","Septimius Severus","","","Roman Empire","Severan Dynasty","Bacchus||Liber","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 32","","","","BMC.64||RIC IV Septimius Severus 32","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP III","Head of Septimius Severus, laureate, right","LIBERO PATRI","Bacchus (Liber), standing front, head left, holding oenochoe in right and thyrsus in left, panther left","","","6","16.2","2.37","https://numismatics.org/collectionimages/19001949/1944/1944.100.50125.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50125.rev.width175.jpg","2024-05-13T04:21:36Z"
"http://numismatics.org/collection/1944.100.50126","Gold Aureus of Septimius Severus, Rome, 194. 1944.100.50126","1944.100.50126","http://numismatics.org/ocre/id/ric.4.ss.34_aureus","194","194","Septimius Severus","","","Roman Empire","Severan Dynasty","Jupiter||Victory","Septimius Severus","Aureus","Roman","Coin","","","","","Struck","Gold","","Rome","","","Latium||Italy","RIC IV Septimius Severus 34 (aureus)","","","","BMC.68||RIC IV Septimius Severus 34 (aureus)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP III","Head of Septimius Severus, laureate, right","P M TR P II COS II P P","Jupiter, seated left, holding Victory in right and sceptre in left","","","12","19.3","7.25","https://numismatics.org/collectionimages/19001949/1944/1944.100.50126.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50126.rev.width175.jpg","2024-05-13T04:21:37Z"
"http://numismatics.org/collection/1944.100.50127","Silver Denarius of Septimius Severus, Rome, 194. 1944.100.50127","1944.100.50127","http://numismatics.org/ocre/id/ric.4.ss.37","194","194","Septimius Severus","","","Roman Empire","Severan Dynasty","Pax","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 37","","","","BMC.71||RIC IV Septimius Severus 37","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L [SEPT] S[EV PE]RT AVG IMP III","Head of Septimius Severus, laureate, right","[P]ACI AVGVSTI","Pax, seated left, holding branch in right and cornucopiae in left","","","7","17.2","3.5","https://numismatics.org/collectionimages/19001949/1944/1944.100.50127.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50127.rev.width175.jpg","2024-05-13T04:21:38Z"
"http://numismatics.org/collection/1944.100.50128","Silver Denarius of Septimius Severus, Rome, 194. 1944.100.50128","1944.100.50128","http://numismatics.org/ocre/id/ric.4.ss.49","194","194","Septimius Severus","","","Roman Empire","Severan Dynasty","Minerva","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 49","","","","BMC.76||RIC IV Septimius Severus 49","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","[L SEPT] SEV PERT AVG IMP IIII","Head of Septimius Severus, laureate, right","P M TR P II CO[S II P P]","Minerva, standing left, holding spear in right and shield in left","","","12","17.4","3.12","https://numismatics.org/collectionimages/19001949/1944/1944.100.50128.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50128.rev.width175.jpg","2024-05-13T04:21:39Z"
"http://numismatics.org/collection/1944.100.50129","Silver Denarius of Septimius Severus, Rome, 194–195. 1944.100.50129","1944.100.50129","http://numismatics.org/ocre/id/ric.4.ss.40","194","195","Septimius Severus","","","Roman Empire","Severan Dynasty","Apollo","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 40","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.79||RIC IV Septimius Severus 40","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PE[RT AV]G IMP IIII","Head of Septimius Severus, laureate, right","[AP]OLLINI AVGVSTO","Apollo, standing left, holding patera in right and lyre in left","","","6","18.1","3.09","https://numismatics.org/collectionimages/19001949/1944/1944.100.50129.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50129.rev.width175.jpg","2024-05-13T04:21:40Z"
"http://numismatics.org/collection/1944.100.50130","Silver Denarius of Septimius Severus, Rome, 194–195. 1944.100.50130","1944.100.50130","http://numismatics.org/ocre/id/ric.4.ss.43","194","195","Septimius Severus","","","Roman Empire","Severan Dynasty","Genius","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 43","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.81||RIC IV Septimius Severus 43","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP IIII","Head of Septimius Severus, laureate, right","[GENI]VS P R","Genius, standing front, holding patera in right over lighted altar, and cornucopiae in left","","","12","17.4","3.11","https://numismatics.org/collectionimages/19001949/1944/1944.100.50130.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50130.rev.width175.jpg","2024-05-13T04:21:42Z"
"http://numismatics.org/collection/1944.100.50131","Silver Denarius of Septimius Severus, Rome, 195. 1944.100.50131","1944.100.50131","http://numismatics.org/ocre/id/ric.4.ss.61","195","195","Septimius Severus","","","Roman Empire","Severan Dynasty","Minerva","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 61","","","","BMC.114||RIC IV Septimius Severus 61","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT [AVG IMP] V","Head of Septimius Severus, laureate, right","P M TR P III COS II P P","Minerva, standing left, holding spear in right and shield in left","","","12","16.5","2.95","https://numismatics.org/collectionimages/19001949/1944/1944.100.50131.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50131.rev.width175.jpg","2024-05-13T04:21:43Z"
"http://numismatics.org/collection/1944.100.50132","Silver Denarius of Septimius Severus, Rome, 195. 1944.100.50132","1944.100.50132","http://numismatics.org/ocre/id/ric.4.ss.62","195","195","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 62","","","","BMC.118||RIC IV Septimius Severus 62","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","[L SEP]T SEV PERT AV[G IMP V]","Head, laureate, right","[PAR]T ARAB PART ADIAB COS II P P","Two captives bound seated, back to back","","","12","15.3","2.94","https://numismatics.org/collectionimages/19001949/1944/1944.100.50132.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50132.rev.width175.jpg","2024-05-13T04:21:44Z"
"http://numismatics.org/collection/1944.100.50133","Silver Denarius of Septimius Severus, Rome, 195. 1944.100.50133","1944.100.50133","http://numismatics.org/ocre/id/ric.4.ss.63","195","195","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 63","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.120||RIC IV Septimius Severus 63","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP V","Head of Septimius Severus, laureate, right","PART ARAB PART ADIAB COS II P P","Two captives bound seated, flanking trophy","","","6","16.9","3.06","https://numismatics.org/collectionimages/19001949/1944/1944.100.50133.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50133.rev.width175.jpg","2024-05-13T04:21:45Z"
"http://numismatics.org/collection/1944.100.50134","Silver Denarius of Septimius Severus, Rome, 195. 1944.100.50134","1944.100.50134","http://numismatics.org/ocre/id/ric.4.ss.63","195","195","Septimius Severus","","","Roman Empire","Severan Dynasty","","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 63","","","","BMC.120||RIC IV Septimius Severus 63","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP V","Head of Septimius Severus, laureate, right","PART ARAB PART ADIAB COS II P P","Two captives bound seated, flanking trophy","","","12","16.4","3.21","https://numismatics.org/collectionimages/19001949/1944/1944.100.50134.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50134.rev.width175.jpg","2024-05-13T04:21:46Z"
"http://numismatics.org/collection/1944.100.50135","Silver Denarius of Septimius Severus, Rome, 195. 1944.100.50135","1944.100.50135","http://numismatics.org/ocre/id/ric.4.ss.67","195","195","Septimius Severus","","","Roman Empire","Severan Dynasty","Mars","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 67","","","","BMC.122||RIC IV Septimius Severus 67","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PE[RT AVG IMP] VII","Head of Septimius Severus, laureate, right","P M TR P [III] COS II P P","Mars, advancing right, holding spear in right and trophy in left","","","12","18.5","3.51","https://numismatics.org/collectionimages/19001949/1944/1944.100.50135.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50135.rev.width175.jpg","2024-05-13T04:21:48Z"
"http://numismatics.org/collection/1944.100.50136","Silver Denarius of Septimius Severus, Rome, 195. 1944.100.50136","1944.100.50136","http://numismatics.org/ocre/id/ric.4.ss.67","195","195","Septimius Severus","","","Roman Empire","Severan Dynasty","Mars","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 67","","","","BMC.122||RIC IV Septimius Severus 67","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PE[RT] AVG IMP VII","Head of Septimius Severus, laureate, right","P M TR P III COS II P P","Mars, advancing right, holding spear in right and trophy in left over left shoulder","","","12","16.3","3.29","https://numismatics.org/collectionimages/19001949/1944/1944.100.50136.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50136.rev.width175.jpg","2024-05-13T04:21:49Z"
"http://numismatics.org/collection/1944.100.50137","Silver Denarius of Septimius Severus, Rome, 195. 1944.100.50137","1944.100.50137","http://numismatics.org/ocre/id/ric.4.ss.68","195","195","Septimius Severus","","","Roman Empire","Severan Dynasty","Minerva","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 68","","","","BMC.124||RIC IV Septimius Severus 68","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VII","Head of Septimius Severus, laureate, right","P M TR P III [COS II P P]","Minerva, standing left, holding spear in right and shield in left","","","6","16.7","3.12","https://numismatics.org/collectionimages/19001949/1944/1944.100.50137.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50137.rev.width175.jpg","2024-05-13T04:21:50Z"
"http://numismatics.org/collection/1944.100.50138","Silver Denarius of Septimius Severus, Rome, 195. 1944.100.50138","1944.100.50138","http://numismatics.org/ocre/id/ric.4.ss.69","195","195","Septimius Severus","","","Roman Empire","Severan Dynasty","Fortuna","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 69","","","","BMC.125||RIC IV Septimius Severus 69","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VII","Head of Septimius Severus, laureate, head","P M TR P III COS II P P","Fortuna, standing left, holding rudder on globe in right and cornucopiae in left","","","12","17.1","3.57","https://numismatics.org/collectionimages/19001949/1944/1944.100.50138.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50138.rev.width175.jpg","2024-05-13T04:21:51Z"
"http://numismatics.org/collection/1944.100.50139","Silver Denarius of Septimius Severus, Rome, 195–196. 1944.100.50139","1944.100.50139","http://numismatics.org/ocre/id/ric.4.ss.64_denarius","195","196","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 64 (denarius)","","","","BMC.131||RIC IV Septimius Severus 64 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IM[P VII]","Head of Septimius Severus, laureate, right","[A]RAB ADIAB [COS II P P]","Victory, advancing left, holding wreath in right and trophy left","","","6","16.6","3.03","https://numismatics.org/collectionimages/19001949/1944/1944.100.50139.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50139.rev.width175.jpg","2024-05-13T04:21:52Z"
"http://numismatics.org/collection/1944.100.50140","Silver Denarius of Septimius Severus, Rome, 195–196. 1944.100.50140","1944.100.50140","http://numismatics.org/ocre/id/ric.4.ss.64_denarius","195","196","Septimius Severus","","","Roman Empire","Severan Dynasty","Victory","Septimius Severus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Septimius Severus 64 (denarius)","","","","BMC.131||RIC IV Septimius Severus 64 (denarius)","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","L SEPT SEV PERT AVG IMP VII","Head of Septimius Severus, laureate, right","AR[AB ADI]AB COS II P P","Victory, advancing left, holding wreath in right and palm in left","","","6","17.5","3.37","https://numismatics.org/collectionimages/19001949/1944/1944.100.50140.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.50140.rev.width175.jpg","2024-05-13T04:21:54Z"
